temperature,latitude,longitude,nh3,no2,mq131,mq7,pm25,pm10,aqi,humidity,timestamp
26.00,0.0,0.0,0.00,0.50,0.03,0.03,14.66,80.88,80.88,68.40,1735042035391.0
26.00,0.0,0.0,0.00,0.62,0.05,0.03,0.00,81.29,81.29,68.40,1735042031574.0
26.00,0.0,0.0,0.00,0.65,0.05,0.04,0.00,81.88,81.88,68.40,1735042028741.0
26.00,0.0,0.0,0.00,0.62,0.04,0.04,3.03,82.23,82.23,68.40,1735042024895.0
26.00,0.0,0.0,0.00,0.62,0.05,0.04,0.00,81.88,81.88,68.40,1735042022063.0
26.00,0.0,0.0,0.00,0.67,0.05,0.03,24.44,82.29,82.29,68.50,1735042018301.0
26.00,0.0,0.0,0.00,0.67,0.05,0.04,0.00,82.93,82.93,68.70,1735042015342.0
26.00,0.0,0.0,0.00,0.65,0.05,0.04,0.00,83.58,83.58,68.60,1735042012453.0
26.00,0.0,0.0,0.00,0.65,0.05,0.03,42.62,83.28,83.28,68.40,1735042008579.0
26.00,0.0,0.0,0.00,0.70,0.05,0.04,42.67,82.64,82.64,68.40,1735042005863.0
26.40,0.0,0.0,0.00,0.27,0.01,0.01,0.15,74.19,74.19,66.90,1735041703408.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,0.05,74.08,74.08,66.80,1735041700448.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,29.33,73.49,73.49,66.90,1735041697487.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,0.00,73.90,73.9,66.90,1735041694728.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,0.00,74.31,74.31,66.80,1735041690928.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,0.00,74.55,74.55,66.90,1735041688168.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,4.15,74.25,74.25,67.00,1735041684366.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,4.45,74.84,74.84,67.10,1735041681648.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,4.30,75.66,75.66,67.10,1735041678715.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,0.44,77.13,77.13,67.30,1735041671759.0
26.40,0.0,0.0,0.00,0.28,0.02,0.01,0.00,76.07,76.07,67.20,1735041658927.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,0.00,75.78,75.78,67.30,1735041656009.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,3.81,75.54,75.54,67.30,1735041651926.0
26.40,0.0,0.0,0.00,0.28,0.02,0.01,0.29,74.96,74.96,67.30,1735041647887.0
26.40,0.0,0.0,0.00,0.27,0.01,0.01,4.01,74.25,74.25,67.30,1735041645126.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,43.45,76.36,76.36,67.30,1735041642262.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,43.45,76.30,76.3,67.30,1735041639528.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,4.59,77.89,77.89,67.30,1735041635726.0
26.40,0.0,0.0,0.00,0.30,0.01,0.01,0.39,77.48,77.48,67.30,1735041632693.0
26.30,0.0,0.0,0.00,0.30,0.02,0.01,0.00,77.71,77.71,67.40,1735041630612.0
26.40,0.0,0.0,0.00,0.32,0.02,0.01,29.33,78.06,78.06,67.40,1735041626577.0
26.30,0.0,0.0,0.00,0.30,0.02,0.01,9.78,77.71,77.71,67.60,1735041623453.0
26.30,0.0,0.0,0.00,0.30,0.02,0.01,0.00,78.36,78.36,67.60,1735041620645.0
26.40,0.0,0.0,0.00,0.27,0.01,0.01,0.00,0.00,0.27,67.70,1735041618928.0
26.30,0.0,0.0,0.00,0.27,0.01,0.01,0.00,78.65,78.65,68.00,1735041613129.0
26.30,0.0,0.0,0.00,0.28,0.02,0.01,0.00,0.00,0.28,68.00,1735041611367.0
26.30,0.0,0.0,0.00,0.32,0.02,0.01,0.00,75.37,75.37,68.30,1735041607447.0
26.30,0.0,0.0,0.00,0.30,0.01,0.01,39.10,75.19,75.19,68.50,1735041604532.0
26.30,0.0,0.0,0.00,0.30,0.02,0.01,0.39,75.07,75.07,68.90,1735041601596.0
26.30,0.0,0.0,0.00,0.32,0.02,0.01,29.33,76.30,76.3,69.20,1735041598651.0
26.20,0.0,0.0,0.00,0.32,0.02,0.01,0.00,76.13,76.13,69.80,1735041594769.0
26.20,0.0,0.0,0.00,0.32,0.02,0.01,0.00,75.31,75.31,69.90,1735041592727.0
26.20,0.0,0.0,0.00,0.32,0.02,0.01,0.00,74.13,74.13,69.90,1735041588688.0
26.20,0.0,0.0,0.00,0.32,0.02,0.01,4.06,74.96,74.96,69.70,1735041584807.0
26.20,0.0,0.0,0.00,0.28,0.01,0.01,4.20,74.13,74.13,69.10,1735041582087.0
26.20,0.0,0.0,0.00,0.32,0.02,0.01,0.29,75.54,75.54,68.70,1735041579199.0
26.10,0.0,0.0,0.00,0.27,0.01,0.01,0.00,76.36,76.36,68.70,1735041576127.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,29.33,76.30,76.3,68.40,1735041569328.0
26.10,0.0,0.0,0.00,0.27,0.02,0.01,0.10,76.60,76.6,68.10,1735041551913.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,0.29,75.43,75.43,68.00,1735041549028.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,0.00,74.02,74.02,67.80,1735041546026.0
26.10,0.0,0.0,0.00,0.25,0.01,0.01,0.00,73.72,73.72,67.80,1735041542941.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,0.00,75.07,75.07,67.70,1735041540055.0
26.10,0.0,0.0,0.00,0.28,0.01,0.01,42.86,74.60,74.6,67.70,1735041536227.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,3.42,74.90,74.9,67.70,1735041532228.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,0.20,73.96,73.96,67.80,1735041529221.0
26.10,0.0,0.0,0.00,0.25,0.01,0.01,0.44,73.67,73.67,67.80,1735041526296.0
26.10,0.0,0.0,0.00,0.25,0.01,0.01,0.24,72.96,72.96,67.80,1735041523307.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,2.59,71.96,71.96,67.90,1735041520233.0
26.10,0.0,0.0,0.00,0.25,0.01,0.01,2.54,72.43,72.43,68.00,1735041517499.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,41.98,73.96,73.96,68.00,1735041514628.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,41.54,73.31,73.31,67.90,1735041511627.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,0.34,72.73,72.73,67.80,1735041504466.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,29.33,74.19,74.19,67.80,1735041494427.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,29.33,74.37,74.37,67.80,1735041491587.0
26.10,0.0,0.0,0.00,0.27,0.01,0.01,19.55,74.84,74.84,67.80,1735041488860.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,0.00,73.43,73.43,67.70,1735041485989.0
26.10,0.0,0.0,0.00,0.28,0.01,0.01,0.00,72.55,72.55,67.60,1735041482152.0
26.10,0.0,0.0,0.00,0.27,0.01,0.01,0.00,72.08,72.08,67.50,1735041479272.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,0.00,73.61,73.61,67.60,1735041476387.0
26.10,0.0,0.0,0.00,0.27,0.02,0.01,42.77,74.02,74.02,67.60,1735041472547.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,3.86,74.55,74.55,67.60,1735041469628.0
26.10,0.0,0.0,0.00,0.28,0.02,0.01,0.34,72.61,72.61,67.50,1735041462787.0
26.10,0.0,0.0,0.00,0.30,0.01,0.01,0.24,72.90,72.9,67.50,1735041459785.0
26.20,0.0,0.0,0.00,0.25,0.01,0.01,0.00,74.60,74.6,67.40,1735041443907.0
26.20,0.0,0.0,0.00,0.27,0.01,0.01,0.44,74.66,74.66,67.20,1735041406551.0
26.30,0.0,0.0,0.00,0.30,0.02,0.01,14.66,74.49,74.49,67.00,1735041357868.0
26.30,0.0,0.0,0.00,0.30,0.02,0.01,4.69,75.84,75.84,67.00,1735041343706.0
26.30,0.0,0.0,0.00,0.30,0.02,0.01,0.20,74.78,74.78,66.90,1735041336707.0
26.30,0.0,0.0,0.00,0.28,0.01,0.01,4.79,75.25,75.25,66.90,1735041333739.0
26.30,0.0,0.0,0.00,0.30,0.02,0.01,0.20,75.37,75.37,66.90,1735041330628.0
26.30,0.0,0.0,0.00,0.27,0.01,0.01,0.78,75.78,75.78,66.90,1735041327586.0
26.30,0.0,0.0,0.00,0.32,0.02,0.01,0.15,75.89,75.89,66.80,1735041324588.0
26.30,0.0,0.0,0.00,0.30,0.02,0.01,19.55,75.72,75.72,66.90,1735041319113.0
26.30,0.0,0.0,0.00,0.28,0.01,0.01,4.01,74.72,74.72,66.80,1735041315227.0
26.30,0.0,0.0,0.00,0.27,0.01,0.01,43.11,75.19,75.19,66.80,1735041313472.0
26.30,0.0,0.0,0.00,0.27,0.01,0.01,43.16,75.07,75.07,66.80,1735041309275.0
26.40,0.0,0.0,0.00,0.28,0.01,0.01,42.91,74.37,74.37,66.80,1735041306347.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,3.62,74.49,74.49,66.90,1735041300579.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,0.44,74.02,74.02,66.80,1735041297386.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,0.00,73.08,73.08,66.80,1735041280507.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,0.00,73.61,73.61,66.90,1735041277788.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,3.76,76.13,76.13,66.70,1735041273828.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,0.05,75.37,75.37,66.60,1735041267917.0
26.40,0.0,0.0,0.00,0.30,0.02,0.01,43.99,75.66,75.66,66.60,1735041264020.0
26.40,0.0,0.0,0.00,0.27,0.01,0.01,9.78,75.01,75.01,66.50,1735041261336.0
26.50,0.0,0.0,0.00,0.30,0.02,0.01,0.00,74.84,74.84,66.50,1735041258459.0
26.50,0.0,0.0,0.00,0.27,0.01,0.01,0.00,75.31,75.31,66.50,1735041254588.0
26.50,0.0,0.0,0.00,0.27,0.01,0.01,0.00,75.78,75.78,66.40,1735041251868.0
26.50,0.0,0.0,0.00,0.25,0.01,0.01,9.78,74.55,74.55,66.50,1735041250107.0
26.50,0.0,0.0,0.00,0.28,0.01,0.01,0.00,75.19,75.19,66.50,1735041246106.0
26.50,0.0,0.0,0.00,0.28,0.02,0.01,0.00,73.67,73.67,66.50,1735041243108.0
26.50,0.0,0.0,0.00,0.30,0.02,0.01,0.29,73.26,73.26,66.50,1735041234946.0
26.50,0.0,0.0,0.00,0.30,0.02,0.01,0.44,76.48,76.48,66.50,1735041229105.0
26.50,0.0,0.0,0.00,0.30,0.02,0.01,19.55,75.25,75.25,66.40,1735041225827.0
26.50,0.0,0.0,0.00,0.30,0.02,0.01,0.00,77.30,77.3,66.40,1735041221948.0
26.50,0.0,0.0,0.00,0.30,0.02,0.01,0.00,77.89,77.89,66.50,1735041218947.0
26.50,0.0,0.0,0.00,0.30,0.02,0.01,42.47,76.42,76.42,66.30,1735041216055.0
26.60,0.0,0.0,0.00,0.28,0.01,0.01,42.42,76.13,76.13,66.30,1735041212074.0
26.60,0.0,0.0,0.00,0.32,0.02,0.01,3.37,74.55,74.55,66.00,1735041199376.0
26.60,0.0,0.0,0.00,0.30,0.01,0.01,42.62,74.60,74.6,66.00,1735041196657.0
26.60,0.0,0.0,0.00,0.28,0.01,0.01,0.00,75.84,75.84,66.10,1735041194935.0
26.60,0.0,0.0,0.00,0.28,0.01,0.01,39.10,74.13,74.13,66.00,1735041191947.0
26.60,0.0,0.0,0.00,0.30,0.01,0.01,39.10,73.72,73.72,66.00,1735041189068.0
26.60,0.0,0.0,0.00,0.30,0.02,0.01,0.00,73.31,73.31,66.00,1735041182467.0
26.70,0.0,0.0,0.00,0.32,0.02,0.01,2.93,73.14,73.14,65.80,1735041181139.0
26.60,0.0,0.0,0.00,0.28,0.01,0.01,0.00,72.90,72.9,65.90,1735041179588.0
26.60,0.0,0.0,0.00,0.32,0.01,0.01,0.00,71.73,71.73,65.90,1735041176781.0
26.60,0.0,0.0,0.00,0.30,0.01,0.01,41.40,72.02,72.02,65.90,1735041165867.0
26.70,0.0,0.0,0.00,0.30,0.01,0.01,0.10,72.73,72.73,65.90,1735041132772.0
26.70,0.0,0.0,0.00,0.32,0.02,0.01,41.35,71.32,71.32,65.80,1735041128761.0
26.70,0.0,0.0,0.00,0.27,0.01,0.01,0.00,0.00,0.27,65.80,1735041120051.0
26.70,0.0,0.0,0.00,0.30,0.02,0.01,0.00,70.44,70.44,65.80,1735041107101.0
26.70,0.0,0.0,0.00,0.28,0.01,0.01,2.15,71.03,71.03,65.70,1735041098962.0
26.70,0.0,0.0,0.00,0.28,0.01,0.01,42.13,73.31,73.31,65.70,1735041094874.0
26.70,0.0,0.0,0.00,0.28,0.01,0.01,42.38,73.31,73.31,65.70,1735041081574.0
26.70,0.0,0.0,0.00,0.33,0.02,0.01,2.88,72.43,72.43,65.70,1735041077785.0
26.70,0.0,0.0,0.00,0.30,0.01,0.01,41.98,72.84,72.84,65.70,1735041075013.0
26.70,0.0,0.0,0.00,0.30,0.01,0.01,0.00,73.20,73.2,65.70,1735041073060.0
26.70,0.0,0.0,0.00,0.30,0.01,0.01,41.69,71.67,71.67,65.80,1735041059702.0
26.70,0.0,0.0,0.00,0.33,0.02,0.01,0.15,74.37,74.37,65.70,1735041049327.0
26.70,0.0,0.0,0.00,0.32,0.02,0.01,19.55,75.37,75.37,65.60,1735041043223.0
26.70,0.0,0.0,0.00,0.28,0.01,0.01,19.55,75.31,75.31,65.60,1735041041061.0
26.70,0.0,0.0,0.00,0.32,0.01,0.01,0.00,76.42,76.42,65.60,1735041037215.0
26.70,0.0,0.0,0.00,0.33,0.02,0.01,0.00,76.54,76.54,65.50,1735041034427.0
26.70,0.0,0.0,0.00,0.30,0.02,0.01,0.00,75.19,75.19,65.70,1735041025503.0
26.80,0.0,0.0,0.00,0.33,0.02,0.01,0.00,72.67,72.67,65.70,1735041005342.0
26.70,0.0,0.0,0.00,0.33,0.02,0.01,3.86,72.49,72.49,65.70,1735041001382.0
26.80,0.0,0.0,0.00,0.30,0.01,0.01,43.06,72.14,72.14,65.70,1735040998501.0
26.70,0.0,0.0,0.00,0.30,0.01,0.01,0.00,72.43,72.43,65.60,1735040996222.0
26.70,0.0,0.0,0.00,0.33,0.02,0.01,43.11,72.67,72.67,65.70,1735040994503.0
26.70,0.0,0.0,0.00,0.32,0.02,0.01,4.30,74.02,74.02,65.70,1735040991799.0
26.70,0.0,0.0,0.00,0.32,0.02,0.01,0.44,74.25,74.25,65.70,1735040989055.0
26.70,0.0,0.0,0.00,0.33,0.01,0.01,0.00,73.96,73.96,65.80,1735040986223.0
26.70,0.0,0.0,0.00,0.35,0.02,0.01,29.33,72.14,72.14,66.00,1735040982222.0
26.70,0.0,0.0,0.00,0.35,0.02,0.01,0.00,72.67,72.67,66.00,1735040979490.0
26.70,0.0,0.0,0.00,0.35,0.02,0.01,0.00,73.49,73.49,66.00,1735040977623.0
26.70,0.0,0.0,0.00,0.35,0.02,0.01,0.00,74.66,74.66,65.90,1735040973627.0
26.70,0.0,0.0,0.00,0.35,0.02,0.01,43.45,74.08,74.08,65.80,1735040969506.0
26.70,0.0,0.0,0.00,0.32,0.02,0.01,43.55,74.66,74.66,65.70,1735040966662.0
26.70,0.0,0.0,0.00,0.37,0.02,0.01,4.45,73.90,73.9,65.70,1735040962816.0
26.70,0.0,0.0,0.28,0.33,0.02,0.01,0.00,73.49,73.49,65.80,1735040960103.0
26.70,0.0,0.0,0.16,0.35,0.01,0.01,0.00,73.67,73.67,65.90,1735040957022.0
26.70,0.0,0.0,0.23,0.33,0.02,0.01,0.29,74.49,74.49,65.90,1735040950157.0
26.70,0.0,0.0,0.45,0.35,0.02,0.01,0.00,74.02,74.02,66.00,1735040946383.0
26.70,0.0,0.0,0.63,0.35,0.02,0.01,0.00,73.20,73.2,65.90,1735040942495.0
26.70,0.0,0.0,0.72,0.33,0.02,0.01,0.00,75.31,75.31,65.80,1735040938543.0
26.70,0.0,0.0,0.78,0.33,0.02,0.01,0.00,74.90,74.9,65.70,1735040934381.0
26.80,0.0,0.0,0.32,0.33,0.02,0.01,0.00,74.49,74.49,65.50,1735040930422.0
26.80,0.0,0.0,0.43,0.35,0.02,0.01,0.00,75.19,75.19,65.40,1735040926502.0
26.80,0.0,0.0,0.04,0.33,0.02,0.01,0.00,75.84,75.84,65.30,1735040923552.0
26.80,0.0,0.0,0.31,0.33,0.02,0.01,0.00,74.19,74.19,65.30,1735040919542.0
26.80,0.0,0.0,0.27,0.35,0.02,0.01,24.44,74.02,74.02,65.30,1735040916623.0
26.80,0.0,0.0,0.35,0.30,0.01,0.01,0.00,74.13,74.13,65.20,1735040913623.0
26.80,0.0,0.0,0.28,0.32,0.02,0.01,0.00,70.97,70.97,65.10,1735040909462.0
26.80,0.0,0.0,0.23,0.32,0.02,0.01,2.64,71.73,71.73,65.10,1735040905414.0
26.80,0.0,0.0,0.23,0.32,0.01,0.01,0.10,71.44,71.44,65.10,1735040901582.0
26.90,0.0,0.0,0.23,0.35,0.02,0.01,29.33,73.08,73.08,65.10,1735040898662.0
26.90,0.0,0.0,0.24,0.35,0.02,0.01,14.66,73.08,73.08,65.10,1735040888614.0
26.90,0.0,0.0,0.23,0.32,0.01,0.01,0.00,73.37,73.37,65.00,1735040885548.0
26.90,0.0,0.0,0.23,0.33,0.02,0.01,0.00,73.55,73.55,65.00,1735040882663.0
26.90,0.0,0.0,0.22,0.35,0.02,0.01,3.32,75.54,75.54,65.10,1735040877852.0
26.90,0.0,0.0,0.27,0.32,0.01,0.01,0.24,74.90,74.9,65.10,1735040875107.0
27.00,0.0,0.0,0.26,0.35,0.02,0.01,9.78,75.19,75.19,64.90,1735040872102.0
27.00,0.0,0.0,0.23,0.32,0.01,0.01,0.00,74.08,74.08,64.90,1735040869343.0
27.00,0.0,0.0,0.24,0.35,0.01,0.01,0.00,75.19,75.19,64.80,1735040866503.0
27.00,0.0,0.0,0.22,0.35,0.02,0.01,3.71,76.60,76.6,64.80,1735040862342.0
27.00,0.0,0.0,0.21,0.35,0.02,0.01,0.20,75.43,75.43,64.80,1735040858491.0
27.00,0.0,0.0,0.22,0.37,0.02,0.01,14.66,76.19,76.19,64.70,1735040855663.0
27.00,0.0,0.0,0.26,0.35,0.02,0.01,0.00,75.95,75.95,64.60,1735040852547.0
27.00,0.0,0.0,0.26,0.32,0.02,0.01,0.44,74.43,74.43,64.50,1735040845548.0
27.00,0.0,0.0,0.24,0.33,0.02,0.01,9.78,74.49,74.49,64.60,1735040842736.0
27.10,0.0,0.0,0.25,0.37,0.02,0.01,0.00,71.32,71.32,64.40,1735040815814.0
27.20,0.0,0.0,0.29,0.33,0.01,0.01,24.44,72.61,72.61,64.30,1735040811012.0
27.20,0.0,0.0,0.23,0.35,0.01,0.01,0.00,79.35,79.35,64.10,1735040795903.0
27.20,0.0,0.0,0.18,0.33,0.01,0.01,4.64,80.70,80.7,64.10,1735040791779.0
27.20,0.0,0.0,0.29,0.37,0.02,0.01,44.57,81.00,81,64.10,1735040786823.0
27.30,0.0,0.0,0.54,0.39,0.02,0.01,9.78,74.72,74.72,63.90,1735040756343.0
27.30,0.0,0.0,0.03,0.37,0.01,0.01,14.66,73.84,73.84,63.60,1735040752703.0
27.40,0.0,0.0,0.18,0.41,0.02,0.01,0.00,75.01,75.01,63.50,1735040693772.0
27.40,0.0,0.0,0.00,0.48,0.02,0.01,0.00,73.14,73.14,63.40,1735040690902.0
27.30,0.0,0.0,0.00,0.45,0.02,0.01,0.00,72.26,72.26,63.40,1735040687942.0
27.30,0.0,0.0,0.00,0.50,0.02,0.01,4.64,70.91,70.91,63.50,1735040684783.0
27.30,0.0,0.0,0.00,0.48,0.03,0.01,0.20,68.45,68.45,63.50,1735040680934.0
27.30,0.0,0.0,0.00,0.43,0.02,0.01,0.10,64.81,64.81,63.40,1735040678027.0
27.30,0.0,0.0,0.00,0.41,0.02,0.01,32.70,63.75,63.75,63.20,1735040675054.0
27.30,0.0,0.0,0.00,0.50,0.03,0.01,0.00,35.01,35.01,63.10,1735040672220.0
27.30,0.0,0.0,0.14,0.45,0.02,0.01,0.00,71.73,71.73,63.00,1735040669302.0
27.30,0.0,0.0,0.01,0.50,0.03,0.01,0.00,70.09,70.09,62.90,1735040665303.0
27.30,0.0,0.0,0.00,0.52,0.03,0.01,24.44,69.91,69.91,62.90,1735040662331.0
27.30,0.0,0.0,0.00,0.50,0.03,0.01,0.00,67.51,67.51,62.80,1735040658542.0
27.30,0.0,0.0,0.00,0.45,0.02,0.01,19.55,67.39,67.39,62.70,1735040655622.0
27.40,0.0,0.0,0.00,0.45,0.02,0.01,0.00,74.66,74.66,61.60,1735040598503.0
27.40,0.0,0.0,0.62,0.50,0.02,0.01,0.00,70.50,70.5,61.00,1735040572330.0
27.40,0.0,0.0,0.06,0.55,0.03,0.01,9.78,70.21,70.21,60.80,1735040568254.0
27.40,0.0,0.0,0.14,0.57,0.03,0.01,0.00,69.03,69.03,60.70,1735040565463.0
27.40,0.0,0.0,0.00,0.67,0.04,0.02,0.00,69.62,69.62,60.50,1735040562334.0
27.40,0.0,0.0,0.00,0.57,0.03,0.01,1.08,70.26,70.26,60.60,1735040557582.0
27.40,0.0,0.0,0.00,0.62,0.04,0.02,0.34,69.97,69.97,60.50,1735040554827.0
27.40,0.0,0.0,0.00,0.70,0.05,0.02,0.00,69.97,69.97,60.60,1735040552103.0
27.40,0.0,0.0,0.00,0.70,0.04,0.02,0.00,70.67,70.67,60.60,1735040549263.0
27.40,0.0,0.0,0.00,0.65,0.03,0.01,0.00,70.56,70.56,60.70,1735040545254.0
27.40,0.0,0.0,0.00,0.65,0.05,0.02,1.08,70.15,70.15,60.70,1735040541472.0
27.40,0.0,0.0,0.00,0.70,0.05,0.02,0.00,70.91,70.91,60.60,1735040538619.0
27.40,0.0,0.0,0.00,0.67,0.04,0.02,24.44,70.67,70.67,60.70,1735040535727.0
27.40,0.0,0.0,0.00,0.73,0.05,0.02,0.00,70.62,70.62,60.70,1735040533060.0
27.40,0.0,0.0,0.00,0.65,0.03,0.02,0.00,71.03,71.03,60.70,1735040529404.0
27.40,0.0,0.0,0.00,0.67,0.03,0.02,4.59,70.50,70.5,60.80,1735040524613.0
27.40,0.0,0.0,0.00,0.67,0.03,0.02,0.00,69.50,69.5,60.90,1735040521840.0
27.30,0.0,0.0,0.00,0.73,0.04,0.02,39.10,69.79,69.79,61.00,1735040519007.0
27.30,0.0,0.0,0.00,0.70,0.03,0.02,0.00,67.62,67.62,61.00,1735040516016.0
27.30,0.0,0.0,0.00,0.78,0.03,0.02,0.00,67.33,67.33,61.00,1735040513240.0
27.30,0.0,0.0,0.00,0.73,0.02,0.02,2.15,66.69,66.69,61.20,1735040508485.0
27.30,0.0,0.0,0.00,0.87,0.03,0.03,0.00,66.80,66.8,61.30,1735040505647.0
27.40,0.0,0.0,0.00,0.37,0.03,0.03,0.00,71.79,71.79,61.60,1735040385441.0
27.40,0.0,0.0,0.00,0.35,0.03,0.03,4.30,70.91,70.91,61.50,1735040381681.0
27.40,0.0,0.0,0.00,0.33,0.03,0.03,0.00,70.85,70.85,61.40,1735040378875.0
27.40,0.0,0.0,0.00,0.30,0.02,0.02,34.21,69.85,69.85,61.70,1735040376030.0
27.30,0.0,0.0,0.00,0.41,0.03,0.03,0.00,69.79,69.79,61.90,1735040372201.0
27.40,0.0,0.0,0.00,0.35,0.03,0.03,0.00,68.74,68.74,62.00,1735040369291.0
27.30,0.0,0.0,0.00,0.35,0.03,0.03,4.25,68.04,68.04,61.80,1735040365497.0
27.30,0.0,0.0,0.00,0.30,0.02,0.02,0.05,67.68,67.68,61.60,1735040362781.0
27.30,0.0,0.0,0.00,0.35,0.03,0.03,19.55,67.27,67.27,61.20,1735040359054.0
27.40,0.0,0.0,0.00,0.35,0.03,0.03,0.00,66.51,66.51,61.10,1735040356182.0
27.30,0.0,0.0,0.00,0.30,0.02,0.02,0.00,67.16,67.16,60.90,1735040353272.0
27.30,0.0,0.0,0.00,0.33,0.02,0.03,3.81,68.74,68.74,60.90,1735040349395.0
27.30,0.0,0.0,0.00,0.35,0.03,0.03,0.05,68.86,68.86,60.80,1735040345616.0
27.30,0.0,0.0,0.00,0.35,0.03,0.03,19.55,69.21,69.21,60.80,1735040342830.0
27.30,0.0,0.0,0.00,0.35,0.03,0.03,0.00,67.04,67.04,60.70,1735040338100.0
27.30,0.0,0.0,0.00,0.35,0.03,0.03,0.00,67.27,67.27,60.90,1735040331376.0
27.30,0.0,0.0,0.00,0.37,0.03,0.03,3.27,68.68,68.68,61.00,1735040327656.0
27.30,0.0,0.0,0.00,0.30,0.02,0.03,0.10,68.86,68.86,61.00,1735040324840.0
27.30,0.0,0.0,0.00,0.30,0.02,0.03,19.55,68.68,68.68,61.10,1735040320885.0
27.30,0.0,0.0,0.00,0.39,0.03,0.03,0.00,69.03,69.03,60.90,1735040318101.0
27.30,0.0,0.0,0.00,0.35,0.03,0.04,0.00,68.27,68.27,60.80,1735040315216.0
27.30,0.0,0.0,0.00,0.39,0.02,0.04,2.15,68.15,68.15,60.60,1735040311260.0
27.30,0.0,0.0,0.00,0.37,0.03,0.03,0.24,68.45,68.45,60.70,1735040308461.0
27.30,0.0,0.0,0.00,0.30,0.02,0.03,34.21,69.03,69.03,60.70,1735040305586.0
27.30,0.0,0.0,0.00,0.39,0.03,0.04,0.00,68.97,68.97,60.80,1735040301621.0
27.30,0.0,0.0,0.00,0.37,0.03,0.03,0.00,69.15,69.15,60.80,1735040298886.0
27.30,0.0,0.0,0.00,0.35,0.03,0.04,1.81,67.10,67.1,60.90,1735040295056.0
27.30,0.0,0.0,0.00,0.35,0.03,0.04,0.24,67.10,67.1,60.80,1735040292261.0
27.30,0.0,0.0,0.00,0.33,0.02,0.03,9.78,66.51,66.51,60.90,1735040288320.0
27.30,0.0,0.0,0.00,0.32,0.02,0.03,0.00,67.86,67.86,61.00,1735040285565.0
27.30,0.0,0.0,0.00,0.37,0.03,0.03,0.00,68.91,68.91,61.10,1735040282809.0
27.30,0.0,0.0,0.00,0.33,0.02,0.03,37.34,69.03,69.03,61.20,1735040281016.0
27.30,0.0,0.0,0.00,0.32,0.02,0.03,3.13,69.97,69.97,61.40,1735040275194.0
27.30,0.0,0.0,0.00,0.30,0.02,0.03,0.00,70.44,70.44,61.50,1735040273461.0
27.30,0.0,0.0,0.00,0.32,0.02,0.04,43.99,70.38,70.38,61.80,1735040269345.0
27.30,0.0,0.0,0.00,0.32,0.02,0.03,0.00,70.26,70.26,61.60,1735040265580.0
27.30,0.0,0.0,0.00,0.30,0.02,0.04,0.00,70.26,70.26,61.50,1735040262782.0
27.30,0.0,0.0,0.00,0.32,0.02,0.03,3.32,69.97,69.97,61.70,1735040258930.0
27.30,0.0,0.0,0.00,0.33,0.02,0.03,0.05,69.62,69.62,61.90,1735040256101.0
27.30,0.0,0.0,0.00,0.37,0.03,0.04,24.44,67.74,67.74,61.60,1735040253165.0
27.30,0.0,0.0,0.00,0.33,0.03,0.04,0.00,66.98,66.98,61.40,1735040249170.0
27.30,0.0,0.0,0.00,0.35,0.03,0.04,0.00,66.92,66.92,61.20,1735040246481.0
27.30,0.0,0.0,0.00,0.37,0.02,0.03,1.56,66.10,66.1,61.00,1735040242679.0
27.30,0.0,0.0,0.00,0.37,0.03,0.04,0.20,67.04,67.04,60.80,1735040239816.0
